surah,verse,tokens,seconds_husary,seconds_minshawi,seconds_abdulbasitmurattal,seconds_abdurrahmaansudais,seconds_saoodshuraym
62,4,10,18.9,10.5,12.9,10.8,7.9
62,5,23,40.7,22.7,28.8,20.4,17.3
62,6,17,32.5,32.9,26.6,18.7,17
62,7,9,21.6,13.8,16.4,9.9,10
62,8,18,32,20.2,26.1,18.2,14.3
62,9,21,36.1,23,28.4,19.2,15.1
62,10,15,22.8,14.3,22.8,17.1,12.1
62,11,21,36.6,24.1,28.6,24.7,17.9
63,1,17,35.8,25.8,30.9,18.9,16.2
63,2,12,26.7,16,20.5,13.2,11.2
63,3,11,19.2,10.4,13.7,9.8,8.6
63,4,22,51.5,27.8,36.7,24.6,21.4
63,5,14,24.5,14.5,18.5,12,12.4
63,6,18,30,17.7,22.3,16.9,13.5
63,7,20,40.2,23.3,29.1,20.5,17
63,8,17,36.7,21.9,26.8,21.5,18.2
63,9,17,35.5,21.1,25.5,18.2,14.4
63,10,21,57.8,32.3,30.2,23.3,18
63,11,11,21.2,13,16.4,15.7,10.8
64,1,17,25.7,13.4,17.3,10.8,9.8
64,2,11,23.5,12.4,15.9,11.1,9.2
64,3,9,19.7,10.5,13.7,9,8
64,4,14,26.5,13.3,18.1,12.4,10.8
64,5,13,20.4,11.4,15,9.4,9
64,6,16,39.6,21.3,26.5,17.8,16.8
64,7,18,32.1,20.4,25.4,15.8,12.9
64,8,10,24.7,13.6,16.6,10.8,8.9
64,9,27,70.6,36.2,44.5,30.1,24.8
64,10,11,25.4,15.8,18.4,16.8,10.7
64,11,16,29.4,17.4,20.5,14.6,11.7
64,12,11,22.7,12.7,16.5,11.5,12.3
64,13,9,19.5,10.4,13,8.3,6.9
64,14,18,35.2,23.4,27.7,18,15
64,15,8,20.6,13.3,16,9.5,7.5
64,16,16,28.5,18.8,22.8,16.4,14.2
64,17,12,20.8,12.7,14.9,11.8,8.5
64,18,5,10.9,5.5,7.1,8,6
65,1,41,64.6,49.5,61.9,37.9,33.1
65,2,30,50.7,33.7,43.3,27.6,23.5
65,3,21,32.1,19.5,24.3,16.7,15.1
65,4,28,53.1,38.1,41.3,31,24.3
65,5,14,26.4,18.2,20.6,13.5,10.9
65,6,32,72.9,52.3,56.9,37.5,30.8
65,7,25,47.1,32.3,34.9,24.8,20.1
65,8,14,28.3,25.7,21.1,16.2,16.1
65,9,7,13.4,8.3,9.7,5.7,5.6
65,10,16,31.1,20,22.9,13.7,11.9
65,11,34,63.1,42.8,51.1,35.3,28.9
65,12,25,50.5,29.1,38.8,24.3,21.1
66,1,14,27.7,18.9,20.1,11.6,10.7
66,2,11,23.4,12.6,15.2,8.9,10.1
66,3,29,51.6,33.8,39.9,25.3,21.6
66,4,21,43.4,27.7,32.3,21.2,19.3
66,5,17,55.2,38.8,40.6,28.3,22
66,6,22,56.6,43.9,42.9,26,22.2
66,7,11,24.9,15.5,18.5,11.5,8.8
66,8,45,113,61.3,82.5,57.5,41.6
66,9,11,30.8,18,21.9,14.3,10.7
66,10,27,53.8,32,42.7,28.1,21.4
66,11,24,56,29.7,37.3,25.2,16.8
66,12,17,32.8,26,31.9,20.2,17.8
67,1,9,15.1,9.6,10.9,8.1,7.1
67,2,11,22.3,13,15.7,11.8,9.7
67,3,18,32.3,19,23.8,16.1,13.4
67,4,10,18.1,11.7,13.6,10.4,9.4
67,5,12,30.7,19.1,22.6,16.8,13
67,6,7,17.3,10.2,12.6,8.5,6.8
67,7,8,13.4,9.8,12.8,8.3,6.3
67,8,13,27.5,17.6,20.5,14.2,10.3
67,9,18,33.1,19.8,24.3,19.2,13.1
67,10,11,18.5,12,13.7,9.7,7.1
67,11,5,13.9,8.6,10.3,7.2,5.7
67,12,9,19.4,13.2,14.9,10.8,7.9
67,13,9,18.6,11.3,13.1,9,7.5
67,14,7,12.1,6.6,7.5,7.4,4.6
67,15,14,26,15.5,18.4,14.7,10
67,16,11,18.5,13.1,14.8,10.7,8.2
67,17,12,24.6,16.4,18.3,12,10
67,18,8,14.9,8.9,10.2,7.3,7.2
67,19,15,35.6,22.3,25.2,19.4,14.8
67,20,15,28.1,17.9,20.2,14,11.1
67,21,12,22.4,13.7,16.4,10.5,8.5
67,22,12,26.4,17.7,19.9,11.9,9.8
67,23,12,26.1,16.2,18.1,12.1,9.3
67,24,8,12.7,6.9,9.2,8.5,5.1
67,25,7,15.8,8.9,10.4,6.8,5.5
67,26,9,17.5,11.8,14,8.5,6.5
67,27,13,27.8,16.5,19.3,14.9,10.9
67,28,15,24.4,15.5,18.6,16,10.3
67,29,13,24.5,15.1,18.4,13.3,9.7
67,30,10,23.2,14.1,18.2,16.1,12.2
68,1,4,13.2,8.6,9.2,7.6,5.5
68,2,5,10.6,7.8,7.6,5.2,4
68,3,5,9.8,5.8,6.5,4.8,3.6
68,4,4,9.9,5.3,6.2,4.8,3.3
68,5,2,7.1,3.8,4.8,2.4,3.1
68,6,2,7.2,3.4,4.8,2.7,2.4
68,7,11,21.1,12.7,14.3,9.2,7.8
68,8,3,6.9,4.6,5.1,3.4,2.6
68,9,4,8.7,4.8,5.6,4.2,3.4
68,10,5,10,6.1,6.6,5.2,3.7
68,11,3,11.1,7.9,9.2,6.5,5
68,12,4,10.2,5.8,6.7,4.8,3.8
68,13,4,8.3,4.9,6.4,4,3.5
68,14,5,8.8,6.2,6.4,4.5,3.6
68,15,7,16.2,8.8,10,7.3,5.9
68,16,3,7,4.1,4.7,5.6,2.9
68,17,10,24,15.3,17.4,9.8,9.2
68,18,2,6.1,3.7,3.5,3,2
68,19,7,17,11,11.7,8.2,7.2
68,20,2,6,3.5,4,2.9,2.1
68,21,2,6.9,3.4,4.1,2.7,2.5
68,22,7,13.5,7.8,9,5.9,5.1
68,23,3,8.7,6,6.2,4.2,3.5
68,24,6,11.8,7.8,8.9,5.7,4.9
68,25,4,10.2,5.5,6.5,3.9,3.6
68,26,5,14.5,10.8,12.4,9.4,6.5
68,27,3,7.7,3.8,4.2,2.7,2.4
68,28,7,12.8,7.7,8.5,6.3,5
68,29,6,15.6,9.8,11.2,6.4,6.2
68,30,5,12.1,7.2,7.9,5.5,5
68,31,5,13.5,9,10,5.9,4.8
68,32,10,22.9,16.5,16.6,9.6,8.4
68,33,8,21.4,11.6,13.1,12.8,9.5
68,34,6,14.4,9.8,10.9,7,5.9
68,35,3,9.1,6,6.8,4.7,3.7
68,36,4,6.9,3.7,4.7,3.3,2.6
68,37,5,9.2,6,6.9,4.8,3.8
68,38,5,9.6,6.1,6.4,4.4,3.7
68,39,12,19.7,12.8,14.7,10.2,8.6
68,40,4,9.1,6.1,6.1,4.2,3.7
68,41,8,18,13.6,13.2,9.4,8.8
68,42,9,16.8,10.5,12.3,8.9,7.1
68,43,11,22.6,13.5,14.9,10.7,8.8
68,44,10,20.2,13.1,14.1,9.3,7.9
68,45,5,11.6,6.4,6.9,4.8,4.4
68,46,7,14.1,9.9,10.1,6.7,5.7
68,47,5,9.7,6.6,6.6,4.7,4.6
68,48,11,18.1,12.3,13.1,9.6,7.5
68,49,10,20.6,15,16,10.5,8.5
68,50,5,12.1,7.7,7.7,5.6,4.8
68,51,12,25.5,18.1,19,14,11.2
68,52,5,11.1,6.2,6.8,8,5.1
69,1,1,5.2,4.6,5.5,4.5,4.8
69,2,2,6.1,4.5,5.6,5.1,4.3
69,3,4,8.8,7.4,8,7.5,4.9
69,4,4,7.4,6.4,6.8,4,4.3
69,5,4,6,6.8,7.6,4.3,4.9
69,6,6,11.4,9.7,11.1,6.3,5.9
69,7,15,20.6,21.2,22.7,14.4,12.8
69,8,5,6.5,5.7,6.7,4.1,3.1
69,9,6,11.1,11.4,11.3,7.9,7.3
69,10,6,8.7,8.6,9.1,5.6,4.9
69,11,7,10.5,10.7,10.7,7.8,6.3
69,12,6,11.8,11,11.7,8.8,5.8
69,13,6,7.7,6.9,7.9,4.5,4.2
69,14,6,8.5,9.5,10.1,7,5.5
69,15,3,6.2,5.7,6.1,4.6,3.7
69,16,5,10.4,9.8,9.8,6.6,6.1
69,17,9,18.7,15.8,15.9,10.1,9.1
69,18,6,9.5,8.6,9.3,15.8,5.5
69,19,9,16.4,14.2,15,9.1,31.5
69,20,5,9.8,8.4,8.8,5.9,4.8
69,21,4,5.4,4.9,5.1,3.3,2.7
69,22,3,5.1,4.2,5.2,3,2.3
69,23,2,5.4,3.7,3.9,2.6,2.1
69,24,8,16.3,12.9,12.7,9,6.8
69,25,10,14.5,14.1,14.8,17.6,9.1
69,26,4,6.8,4.4,4.6,3.5,2.8
69,27,3,6.4,5.3,5.4,4.5,3.2
69,28,4,7.9,6.5,6.3,8.4,3
69,29,3,5.8,4.9,5.5,4.1,2.9
69,30,2,5.5,3.1,3.9,5.9,2
69,31,3,6,4.7,4.9,4.3,2.9
69,32,7,11.3,10.7,11.1,8.8,6.7
69,33,6,8.6,7.9,7.8,7.6,4.8
69,34,5,8.3,6,6.1,5.3,4.4
69,35,5,7.2,5.3,5.9,4.7,3.5
69,36,5,7.8,5.5,5.5,4.9,4.5
69,37,4,9.5,6.6,6.6,6.7,4.5
69,38,4,7.9,5.9,6.5,3.7,3.2
69,39,3,5.5,3.2,3.6,2.8,2.2
69,40,4,7.8,6.3,6.6,4.5,3.7
69,41,7,11.2,8,9.1,6.7,4.9
69,42,6,11.9,8,8.7,6.5,4.7
69,43,4,8.4,6.1,6.9,5.5,3.7
69,44,5,10.4,6.6,8.3,4.1,4.1
69,45,3,6.4,4.3,4.8,3.2,2.7
69,46,4,7.8,5.5,6,3.6,3.4
69,47,6,10,7.3,8.4,5.8,4.6
69,48,3,8.6,6.6,7.6,5.4,3.9
69,49,5,11.6,8.6,9.4,7.2,5.2
69,50,4,8.4,6.4,7.6,5.6,3.9
69,51,3,5.8,4.8,5.6,3.8,3.3
69,52,4,7.2,5.1,5.2,6.4,4.6
70,1,4,9.4,7.3,8.3,7.5,5.7
70,2,4,6.7,4.9,5.5,4.5,3.4
70,3,4,4.7,3.7,4.3,3.2,2.5
70,4,11,17.4,13.9,15.1,15.8,9.1
70,5,3,5.4,4.5,5.1,4.3,2.6
70,6,3,6,5.3,6.1,3.9,3.2
70,7,2,4.7,3.3,3.6,3.4,2
70,8,4,7.4,6.4,7.1,6.1,3.5
70,9,3,5.5,4.4,5,3.8,2.7
70,10,4,7.1,5.1,5.2,5.6,3.2
70,11,9,15.7,12.6,13.6,11,7.6
70,12,2,5.8,3.9,4.2,3.8,2.7
70,13,3,6.4,5,5.3,4.3,3.3
70,14,6,11,8.1,8.9,7.5,5.4
70,15,3,7.5,5,5.8,4.9,2.9
70,16,2,5.7,3.8,4.2,3.4,2.4
70,17,4,6.4,4.6,5.4,3.9,2.9
70,18,2,4.3,2.9,3.2,3.5,2.1
70,19,4,8,6.2,6.8,5.3,3.8
70,20,4,6.2,4.8,5.3,3.8,3
70,21,4,6.5,5.2,5.6,4.4,3
70,22,2,5.5,3.4,3.5,3.2,2.1
70,23,5,11.6,7.4,8.6,6.9,5.3
70,24,5,10.6,8.9,9.3,6.8,4.7
70,25,2,8.5,5.5,5.2,4.9,3.6
70,26,4,8.7,6.4,6.5,5,3.7
70,27,6,10,8.2,8.7,7.4,4.6
70,28,5,9.4,6.2,6.7,5.4,5.1
70,29,4,7.9,6.3,7,5.5,3.9
70,30,10,18.2,14.1,14.8,10.1,7.3
70,31,7,13.3,11.6,10.9,11.2,7.3
70,32,5,10.6,8.4,9.2,7.4,4.5
70,33,4,10.4,8.7,8.9,8.5,5.5
70,34,5,9.4,8,7.4,5.8,4.5
70,35,4,11.3,8.3,8,6.5,5.3
70,36,5,8.8,6.7,7.7,5.7,3.9
70,37,5,7.8,5.7,6.9,4.7,3.3
70,38,8,13.3,10,10.9,8.5,5.8
70,39,5,15.3,9.4,10.3,9.3,4.7
70,40,7,14,12.3,11.9,8.6,6.1
70,41,8,13.5,11.6,11.8,8.3,6.3
70,42,8,15.2,12.1,12.5,9.3,6.3
70,43,9,16.9,13.4,14.6,11.2,8.1
70,44,9,18.3,13.3,15.3,13.3,9.8
71,1,14,23.5,18.7,20.8,12.5,10.1
71,2,6,11.4,7.3,8.8,5.9,4.4
71,3,5,8.8,6.3,7.1,5.2,3.9
71,4,18,33.8,25,28.1,18.9,13.9
71,5,7,11.1,8.7,9.8,6.5,5.2
71,6,5,11,9,8.8,6.5,5
71,7,14,28.8,29.9,28.4,19.8,14.9
71,8,4,8.1,6.7,7.1,4.7,3.6
71,9,7,14.3,11.2,11.5,7.9,6.4
71,10,6,11.7,8.9,9.6,7,5.1
71,11,4,9,7.6,7.6,6.2,4.8
71,12,9,17.9,14.9,16.3,12.6,8.5
71,13,6,8.8,6.9,7.9,5.3,4.2
71,14,3,5.7,4.3,4.8,3.5,3.3
71,15,8,13.1,9.3,10.5,7.6,6.6
71,16,7,11.6,9.8,10.9,7.7,5.4
71,17,5,9.5,7.3,8.2,5.5,4.3
71,18,5,10.8,8.2,9.4,6,4.9
71,19,5,7.3,5.9,6.6,4.7,3.7
71,20,4,7.6,6.2,6.6,6.9,3.7
71,21,13,20.8,16.4,18.4,11,9.4
71,22,3,7.1,5.7,5.8,3.7,3.1
71,23,13,20.6,17.5,19.3,12.5,9.9
71,24,8,15.7,11.2,11.8,8.2,6.6
71,25,12,22.5,17.6,19.3,15.4,11.5
71,26,10,14.1,11.1,11.8,8.6,6.2
71,27,10,20.1,14.7,16,11.2,8.3
71,28,15,24.5,22.2,22,19,13.9
72,1,13,22.1,16,18.3,11.5,9.7
72,2,9,17.8,14.1,13.9,7.9,6.9
72,3,9,14.6,11,12.4,8.2,6.8
72,4,7,13.4,8.6,9.3,6.5,5.5
72,5,10,16.8,13.7,14.6,9.2,8.4
72,6,11,20.6,15.5,17.1,10.8,9.4
72,7,9,14.7,11.2,12.3,8.1,6.6
72,8,8,18,13.2,13.9,10,7.9
72,9,13,23.6,16.6,18,12.3,9.9
72,10,13,18.5,14,15.2,10.1,7.9
72,11,9,18.9,16.5,16,10.3,9.2
72,12,11,18.1,13.9,14.6,9.3,7.6
72,13,14,24.2,20.1,21.5,13,11.1
72,14,10,21.5,16.5,17.7,11.5,10.1
72,15,5,11.2,8.3,9.1,8,5
72,16,7,14.3,11.8,12.4,8.7,7.2
72,17,10,19.3,13.9,14.8,11,8
72,18,8,12.8,9.5,10,6.7,5.9
72,19,10,18.2,13.5,14.6,8.6,8.4
72,20,8,15.1,11.6,12.7,6,5.1
72,21,8,11.8,8.5,10.1,6.4,5
72,22,12,18.5,12,14.5,10.6,8.2
72,23,16,30.4,20,24.6,15.2,13.2
72,24,11,18.9,13.6,16.5,9,8
72,25,11,17.4,12.1,15,8.3,7
72,26,7,13.1,8.5,10.8,6.2,5
72,27,13,20.1,13.7,15.6,9.7,8.9
72,28,13,20.1,14.7,16.9,13.2,13.6
73,1,2,8.5,5.8,5.8,2.9,3.1
73,2,4,7.2,4,4.3,2.7,2.8
73,3,5,8.9,7,6.8,3.4,3.4
73,4,6,10,7.1,6.6,5.6,4.5
73,5,5,10.9,7.1,8.2,4.8,4.4
73,6,8,12.6,9.3,10,6.4,5.8
73,7,6,8.8,6.7,8.2,4.7,4.3
73,8,6,9.8,7,7.4,5,4.8
73,9,9,14.9,10.4,12.7,7.7,6.3
73,10,7,12.3,8.6,9.2,6.3,5.6
73,11,6,13.4,9.5,9.8,6.3,6
73,12,4,10.7,8.5,9.4,5,4.8
73,13,5,11.5,7.7,8.3,5.9,4.9
73,14,8,14.2,10.2,11.9,7.4,8
73,15,11,24.5,18.7,20.4,10.8,9.5
73,16,6,12.1,9,10.3,6.5,5.5
73,17,8,14.1,10.5,12.2,10.2,6.8
73,18,6,15.6,10.2,11.8,9.4,7.4
73,19,9,18.8,12.7,14.1,12.1,8
73,20,78,133.3,97.7,106.9,77.3,63.1
74,1,2,7.1,5.5,5.4,3.2,2.3
74,2,2,4.3,2.9,3.3,2.3,1.7
74,3,2,4.8,2.8,3.3,1.8,1.9
74,4,2,4.8,3.2,3.8,2.1,2.1
74,5,2,4.2,2.7,3.3,2,1.7
74,6,3,6.5,4.5,5,2.6,2.3
74,7,2,5.9,3,3.4,2,1.9
74,8,4,7.2,4.7,5.3,3.2,3
74,9,4,9,6,6.1,4.5,3.6
74,10,4,7.2,4.7,4.9,3.8,3.2
74,11,4,7,4.8,5,2.6,3.1
74,12,4,7.9,5.8,6,3.4,3.5
74,13,2,5.5,3.1,3.3,2.4,2.6
74,14,3,5.9,4.4,5,2.8,3
74,15,4,6.6,4.7,5.1,2.6,2.5
74,16,5,11.5,8.1,8.7,5.7,4.5
74,17,2,5.5,3.8,4,2.2,2.1
74,18,3,6.9,4.8,5.1,2.6,2.7
74,19,3,4.9,3.4,3.6,2,2.1
74,20,4,5.7,4.3,4.9,2.7,2.5
74,21,2,3.7,2.6,3.5,1.4,1.6
74,22,3,4.9,3.5,4.1,2.3,2
74,23,3,5.4,4.2,4.8,2.6,2.5
74,24,6,10.6,7.6,8.2,4.5,3.9
74,25,5,9.5,5.8,6.5,3.8,3.4
74,26,2,4.6,2.7,3,2,2
74,27,4,7,4.7,5.2,3.4,2.6
74,28,4,6.1,3.5,4,2.8,2.3
74,29,2,5.1,3.3,4,3.1,2.3
74,30,3,6.3,3.7,4.1,3.2,3.6
74,31,57,82.4,93.7,105.7,64.7,56.4
74,32,2,2.9,2.7,3.5,2,1.7
74,33,3,3.4,3.4,3.9,2,2
74,34,3,5.2,4.6,5,2.2,2.2
74,35,3,4.4,4.4,5.2,2.6,2.5
74,36,2,3,3,3.8,2.1,1.9
74,37,7,8.8,9.9,10.1,7.4,6
74,38,5,7.3,6.2,6.8,4.2,3.7
74,39,3,6.6,5.9,6,3,2.7
74,40,3,7.8,6.9,7.7,5.1,4.2
74,41,2,3.6,2.8,3.1,1.8,1.8
74,42,4,6.4,3.7,4.3,2.7,2.3
74,43,5,5.7,5.3,5.6,4.1,3.2
74,44,4,4.6,4.8,4.8,3.6,2.8
74,45,4,7.4,6.9,7.5,6.5,4.7
74,46,4,6.5,5.9,6.1,3.6,3.3
74,47,3,8.6,5.2,5.6,3.3,2.6
74,48,4,7.1,6.5,6.9,5,4.2
74,49,5,6.2,5.9,6.1,4.2,3.6
74,50,3,6.2,6.5,7.1,3.9,3.8
74,51,3,3.8,3.9,4.4,2.5,2.4
74,52,9,10.6,10.6,11.1,6.8,6.1
74,53,5,6.2,6.4,7.4,4.1,3.4
74,54,3,5.5,6,6.2,3.4,3
74,55,3,5.1,5,5,3.7,3
74,56,11,16.3,16.7,15.6,13.8,9.5
75,1,4,6.4,6.2,6,4.3,2.7
75,2,4,7.5,6.9,7.1,4.6,3.2
75,3,5,7.9,7.5,8.4,4.8,4.4
75,4,6,10.6,8.2,8.3,5.5,4.2
75,5,5,7.2,6.7,7.3,4.3,3.9
75,6,4,6.2,5.3,5.6,3.6,2.9
75,7,3,4,3.5,4,2.1,2.1
75,8,2,3.5,2.4,2.9,1.5,1.6
75,9,3,4.8,4,4.4,2.5,2.4
75,10,5,10,7,7.4,5.5,4.3
75,11,3,3.8,2.9,4.5,2.2,1.9
75,12,4,6.4,5.5,5.7,3.6,3.3
75,13,6,10.2,9.1,10.2,5.7,5.6
75,14,5,9.5,6.9,7.4,4.6,3.9
75,15,3,5.2,4.4,4.6,3,2.5
75,16,6,7.6,6.6,7,4.2,3.8
75,17,4,7.7,6.7,6.6,3.8,3.7
75,18,4,7.5,6.4,6.5,4,3.6
75,19,4,8.1,5.8,6.9,3.5,3.5
75,20,4,6.9,5.3,5.8,3.2,3.6
75,21,2,4.9,3.7,4,2.1,2.1
75,22,3,7.5,5.8,6.4,3.7,3.1
75,23,3,6.3,3.8,4.2,2.4,2.4
75,24,3,7.8,6.5,6.3,4.2,3.6
75,25,5,7.5,6.2,7.1,3.9,3.7
75,26,4,8.2,6.8,6.9,4.7,2.9
75,27,3,7.9,4,4.4,3.6,3.2
75,28,3,7.1,5,5.4,3,3.3
75,29,3,6.6,4.7,5.1,3.3,3.1
75,30,4,7.5,5.4,5.8,4.4,3.6
75,31,4,5.8,4.2,4.5,2.7,2.6
75,32,3,6.5,5.1,5.4,3,3
75,33,5,9.3,7.5,8,4.4,3.8
75,34,3,5.2,3.5,3.8,2.3,2
75,35,4,7,4.7,5.2,3.1,2.7
75,36,5,8.8,6.7,7.3,4.7,4.2
75,37,6,8.6,7.7,8.6,4.8,4.4
75,38,5,9.8,6.9,7.9,4.4,4.3
75,39,5,9,7.3,8,5.1,4.4
75,40,7,12.2,9.7,9.9,10.9,6.9
76,1,11,15,12.5,12.4,8.3,7.2
76,2,10,20,16.3,15.6,9.7,9.1
76,3,7,14.8,12.3,11.2,7,6.2
76,4,6,16.2,12.9,12.2,7.1,6.6
76,5,8,15.6,12.3,11.1,7.2,6.6
76,6,7,14.1,10.6,9.7,6.5,6
76,7,7,14.8,11.9,10.7,8,6.5
76,8,7,16.7,12.3,12.4,7,6.6
76,9,10,18.5,14.8,14.4,10,9.2
76,10,7,14.6,10.8,10.2,6.4,5.4
76,11,8,16.2,12.1,11,7,6.9
76,12,5,12.2,8.9,8.3,5.4,4.6
76,13,10,18.5,14.9,13.8,8.6,8.3
76,14,6,15.3,10.9,9.9,7.1,6.1
76,15,8,18.5,15.2,13.6,8.6,8
76,16,5,12.7,9.6,8.2,5,5
76,17,6,13.6,10.2,9.5,6,5.2
76,18,4,10.6,7.3,6.6,4.5,4.2
76,19,9,20.5,16.2,13.8,9.3,10
76,20,7,13.8,10.7,9.6,6.4,6.3
76,21,13,31.2,29.9,21.6,13.8,12.5
76,22,8,17.3,12.2,11.9,11.1,7.2
76,23,6,13.6,9.1,8.9,6.2,5.3
76,24,9,13.9,9.2,8.9,6.3,5.6
76,25,5,9.7,6.6,7.4,4.5,3.9
76,26,7,12.1,8.9,8.9,5.9,4.9
76,27,8,21.1,15.7,15.2,10.9,9.1
76,28,9,22.4,16.2,14.6,9.1,8
76,29,9,18.2,12.8,13.1,9.2,7.7
76,30,11,23.5,17.2,17.1,12.4,10.1
76,31,10,18.3,13.9,13.1,12.3,10.3
77,1,2,5.5,3.7,3.7,2.3,2.4
77,2,2,5.7,4,3.9,2.3,2.8
77,3,2,5.9,4.5,4.3,2.3,2.8
77,4,2,5.5,3.9,4,2.6,2.6
77,5,2,5.3,3.8,3.9,2.4,2.3
77,6,3,5.7,3.1,3.4,1.9,1.9
77,7,3,8.3,5.4,5.1,3.2,2.8
77,8,3,6.3,4.2,4.3,2.8,2.4
77,9,3,6.6,4.8,4.5,3.7,2.8
77,10,3,5.8,3.7,3.7,2.5,2.5
77,11,3,5.3,3.8,3.6,2.2,2.1
77,12,3,6.1,3.8,3.9,2.3,2.1
77,13,2,4.4,2.6,2.5,1.8,1.4
77,14,5,8.5,6.1,5.6,4.3,2.9
77,15,3,10.2,6.2,5.8,4,3.8
77,16,3,6.5,4.3,4.2,2.7,2.4
77,17,3,7.8,5.7,5.2,3.3,2.9
77,18,3,8,5.3,4.8,3.4,3
77,19,3,10,6.6,6,4.2,3.7
77,20,5,11.5,8.7,8.3,5.8,5.3
77,21,4,9.2,6.1,5.6,3.7,3.3
77,22,3,6.1,4.4,4.7,2.7,2.5
77,23,3,7.4,5.3,4.8,3.3,2.9
77,24,3,10.3,6.3,5.9,6.6,3.7
77,25,4,7,5,4.7,3.3,2.6
77,26,2,7.5,6.1,5.4,4,3.5
77,27,7,18.7,14.9,13.3,8.8,7.2
77,28,3,9.4,6.5,5.8,4.2,3.4
77,29,6,14.2,10.2,9.7,6,5.3
77,30,6,11.2,9.1,8.5,5.4,4.8
77,31,6,9.2,6.5,6.1,4.1,3.9
77,32,4,9.3,7.3,6.6,4.1,3.7
77,33,3,7.2,5.9,5.4,3.4,3
77,34,3,10.2,6.4,5.7,4.1,3.6
77,35,4,7.5,5.2,5.2,3.8,2.9
77,36,4,9,5.5,5.2,4.3,3.4
77,37,3,10.2,6.7,6,4.3,4.2
77,38,5,13.5,8.3,7.8,6,4.2
77,39,5,9.4,7.3,7.3,4.6,4
77,40,3,10.9,6.1,5.7,4.2,3.5
77,41,5,10.7,7.8,7.2,5.2,4.2
77,42,3,7.8,5.5,5.4,4,2.9
77,43,6,13.4,10.4,8.9,8.3,5.5
77,44,4,8.8,6.8,5.9,4.6,4.2
77,45,3,9.4,6.4,5.9,4,4.3
77,46,5,11.8,8.8,8.1,6.1,4.6
77,47,3,9,6.4,5.8,4.5,3.8
77,48,6,10.2,6.9,6.6,5.1,4.3
77,49,3,9.3,6.5,5.8,4.7,4.2
77,50,4,9.8,7,6.4,7.6,5.9
78,1,2,8,5.8,5.9,3.8,4.5
78,2,3,5.5,4,4,2.2,2.7
78,3,4,7.7,5.5,4.8,3.7,3.3
78,4,2,5.8,3.6,4,2.3,2.2
78,5,3,8.5,5.1,4.9,3.2,2.9
78,6,4,6.8,5,4.8,3.1,3.1
78,7,2,5.6,4.4,3.9,2.8,2.4
78,8,2,6.1,5.1,4.5,3,2.8
78,9,3,7,5.4,4.7,3.6,3.2
78,10,3,6.4,4.8,4.3,3,2.7
78,11,3,7.6,5.5,4.9,3.6,3.3
78,12,4,8.9,7,6.4,4.5,4
78,13,3,8.5,6.3,5.7,4.3,3.7
78,14,5,13,10.4,9.6,7.2,5.8
78,15,4,9.3,6.9,5.6,3.9,3.5
78,16,2,6.6,5,4.5,3.2,3
78,17,5,9.6,6.7,6.7,4.5,3.7
78,18,6,10.7,8.2,7.4,5.6,4.7
78,19,4,10.3,8.6,6.5,5.5,5.5
78,20,4,8.9,6.8,6.1,4.4,3.9
78,21,4,9.9,7.3,6.5,5,3.9
78,22,2,5.8,4,3.8,2.7,2.4
78,23,3,8.3,6.4,5.9,3.5,3.2
78,24,6,10.3,8.2,7.2,5.2,4.7
78,25,3,7.7,5.8,5.4,3.9,3.2
78,26,2,8.2,5.5,5.1,3.8,3.7
78,27,5,9.2,7.4,6.5,5,4.4
78,28,3,8.8,6.6,5.7,4,3.8
78,29,4,8.6,6.6,6.2,4.2,3.8
78,30,5,11.7,7.9,6.7,5.4,5.1
78,31,3,7.5,6.1,5.7,3.5,3.2
78,32,2,6.8,5.4,4.7,3.7,3.3
78,33,2,5.8,4.3,4.2,2.5,2.3
78,34,2,5.6,4.4,4,2.8,2.4
78,35,6,11.2,8.8,7.6,5.7,5
78,36,5,12.6,9.5,8.6,7,6.1
78,37,10,17.4,14.3,12.4,9.4,7.7
78,38,14,25.4,23.4,16.8,18.1,11.6
78,39,9,19.7,13.5,12,9.4,7.7
78,40,15,30.8,32.7,30.2,25.9,4.9
79,1,2,6,4.8,4.4,3,2.5
79,2,2,6.6,4.7,4.4,2.6,2.5
79,3,2,6.5,4.1,3.6,2.4,2.4
79,4,2,6,4.2,3.8,2.9,2.5
79,5,2,6.7,4.3,4,2.5,2.5
79,6,3,5.8,4.3,5.1,2.6,2.4
79,7,2,5.6,3.7,3.4,2.2,2.1
79,8,3,8.1,6.1,5.6,3.4,3.2
79,9,2,6.1,4.1,3.6,2.4,2.4
79,10,5,11.2,8.5,7.6,5.1,4.7
79,11,4,8.4,6.6,5.8,4,3.7
79,12,5,9.4,7,6.1,4,3.8
79,13,4,9.5,6.5,6,4.2,3.6
79,14,3,6.9,4.8,4.5,2.9,2.6
79,15,4,6.8,5.1,4.4,3,2.7
79,16,6,11.3,8.3,7.2,5,4.8
79,17,5,8.8,7.1,6.4,5,3.7
79,18,6,9.1,7.3,6.5,3.3,3.5
79,19,4,7.8,5.9,5.2,3.5,3.5
79,20,3,7.3,5,4.4,2.8,2.7
79,21,2,4.3,3.3,3.2,1.7,2
79,22,3,6,4.4,3.9,2.4,2.2
79,23,2,5.1,3.4,3.4,1.8,1.9
79,24,4,6.9,5.4,4.6,3,3.1
